review_id,input_text,highlighted_span,candidate_index,candidate_surface,acceptability,reviewer_entered_candidate,notes
V3R-246c6390f755,Filter by contractor then print the ledger summary,contractor,0,contractor,,,
V3R-246c6390f755,Filter by contractor then print the ledger summary,contractor,1,NONE_ACCEPTABLE,,,
V3R-250931ca8324,aaja edge ko hisab milaaidim ra baaki clear gara,edge,0,edge,,,
V3R-250931ca8324,aaja edge ko hisab milaaidim ra baaki clear gara,edge,1,edge_alt,,,
V3R-250931ca8324,aaja edge ko hisab milaaidim ra baaki clear gara,edge,2,EDGE,,,
V3R-250931ca8324,aaja edge ko hisab milaaidim ra baaki clear gara,edge,3,NONE_ACCEPTABLE,,,
V3R-2644e44d031a,Keep vendor as Latin identity for the ERP toolbar label,vendor,0,NONE_ACCEPTABLE,,,
V3R-2644e44d031a,Keep vendor as Latin identity for the ERP toolbar label,vendor,1,vendor,,,
V3R-27c672db0b72,Please update the warning field in the English settings panel,warning,0,warning_alt,,,
V3R-27c672db0b72,Please update the warning field in the English settings panel,warning,1,warning,,,
V3R-27c672db0b72,Please update the warning field in the English settings panel,warning,2,NONE_ACCEPTABLE,,,
V3R-27c672db0b72,Please update the warning field in the English settings panel,warning,3,WARNING,,,
V3R-28488934b449,Filter by monthly then print the ledger summary,monthly,0,NONE_ACCEPTABLE,,,
V3R-28488934b449,Filter by monthly then print the ledger summary,monthly,1,monthly,,,
V3R-2861d4df097d,check credit once before posting — context unclear,credit,0,credit_alt,,,
V3R-2861d4df097d,check credit once before posting — context unclear,credit,1,CREDIT,,,
V3R-2861d4df097d,check credit once before posting — context unclear,credit,2,credit,,,
V3R-2861d4df097d,check credit once before posting — context unclear,credit,3,NONE_ACCEPTABLE,,,
V3R-28b15dd77a0a,check access once before posting — context unclear,access,0,access_alt,,,
V3R-28b15dd77a0a,check access once before posting — context unclear,access,1,ACCESS,,,
V3R-28b15dd77a0a,check access once before posting — context unclear,access,2,NONE_ACCEPTABLE,,,
V3R-28b15dd77a0a,check access once before posting — context unclear,access,3,access,,,
V3R-28e630ad33dc,Please update the sort field in the English settings panel,sort,0,SORT,,,
V3R-28e630ad33dc,Please update the sort field in the English settings panel,sort,1,sort_alt,,,
V3R-28e630ad33dc,Please update the sort field in the English settings panel,sort,2,NONE_ACCEPTABLE,,,
V3R-28e630ad33dc,Please update the sort field in the English settings panel,sort,3,sort,,,
V3R-2949d240a2f7,review shared surface voucher in mixed shop note before close,voucher,0,NONE_ACCEPTABLE,,,
V3R-2949d240a2f7,review shared surface voucher in mixed shop note before close,voucher,1,voucher,,,
V3R-294eea4bee3c,Please update the shift field in the English settings panel,shift,0,shift,,,
V3R-294eea4bee3c,Please update the shift field in the English settings panel,shift,1,SHIFT,,,
V3R-294eea4bee3c,Please update the shift field in the English settings panel,shift,2,NONE_ACCEPTABLE,,,
V3R-294eea4bee3c,Please update the shift field in the English settings panel,shift,3,shift_alt,,,
V3R-295914cae4d1,Please update the flag field in the English settings panel,flag,0,FLAG,,,
V3R-295914cae4d1,Please update the flag field in the English settings panel,flag,1,flag,,,
V3R-295914cae4d1,Please update the flag field in the English settings panel,flag,2,flag_alt,,,
V3R-295914cae4d1,Please update the flag field in the English settings panel,flag,3,NONE_ACCEPTABLE,,,
V3R-296405771fc7,Please update the role field in the English settings panel,role,0,role_alt,,,
V3R-296405771fc7,Please update the role field in the English settings panel,role,1,ROLE,,,
V3R-296405771fc7,Please update the role field in the English settings panel,role,2,role,,,
V3R-296405771fc7,Please update the role field in the English settings panel,role,3,NONE_ACCEPTABLE,,,
V3R-297beced41f6,check error once before posting — context unclear,error,0,NONE_ACCEPTABLE,,,
V3R-297beced41f6,check error once before posting — context unclear,error,1,error,,,
V3R-297beced41f6,check error once before posting — context unclear,error,2,error_alt,,,
V3R-297beced41f6,check error once before posting — context unclear,error,3,ERROR,,,
V3R-2a340c1ba05e,branch ledger: statement entry ra barsa baaki milaaune,statement,0,NONE_ACCEPTABLE,,,
V3R-2a340c1ba05e,branch ledger: statement entry ra barsa baaki milaaune,statement,1,statement,,,
V3R-2a340c1ba05e,branch ledger: statement entry ra barsa baaki milaaune,statement,2,barsa,,,
V3R-2b3c4e97ae0c,check select once before posting — context unclear,select,0,select,,,
V3R-2b3c4e97ae0c,check select once before posting — context unclear,select,1,select_alt,,,
V3R-2b3c4e97ae0c,check select once before posting — context unclear,select,2,NONE_ACCEPTABLE,,,
V3R-2b3c4e97ae0c,check select once before posting — context unclear,select,3,SELECT,,,
V3R-2b694b31bd71,branch ledger: annual entry ra tapai baaki milaaune,annual,0,NONE_ACCEPTABLE,,,
V3R-2b694b31bd71,branch ledger: annual entry ra tapai baaki milaaune,annual,1,annual,,,
V3R-2b694b31bd71,branch ledger: annual entry ra tapai baaki milaaune,annual,2,tapai,,,
V3R-2b79eda166ca,check label once before posting — context unclear,label,0,label,,,
V3R-2b79eda166ca,check label once before posting — context unclear,label,1,NONE_ACCEPTABLE,,,
V3R-2b79eda166ca,check label once before posting — context unclear,label,2,label_alt,,,
V3R-2b79eda166ca,check label once before posting — context unclear,label,3,LABEL,,,
V3R-2bbecc16523a,The hsn status must remain pending until confirm,hsn,0,NONE_ACCEPTABLE,,,
V3R-2bbecc16523a,The hsn status must remain pending until confirm,hsn,1,hsn,,,
V3R-2c7b9bc3b131,aaja draft ko hisab milaaidim ra baaki clear gara,draft,0,DRAFT,,,
V3R-2c7b9bc3b131,aaja draft ko hisab milaaidim ra baaki clear gara,draft,1,NONE_ACCEPTABLE,,,
V3R-2c7b9bc3b131,aaja draft ko hisab milaaidim ra baaki clear gara,draft,2,draft_alt,,,
V3R-2c7b9bc3b131,aaja draft ko hisab milaaidim ra baaki clear gara,draft,3,draft,,,
V3R-2c804f0e4b7a,check minute once before posting — context unclear,minute,0,minute_alt,,,
V3R-2c804f0e4b7a,check minute once before posting — context unclear,minute,1,MINUTE,,,
V3R-2c804f0e4b7a,check minute once before posting — context unclear,minute,2,minute,,,
V3R-2c804f0e4b7a,check minute once before posting — context unclear,minute,3,NONE_ACCEPTABLE,,,
V3R-2ca0e361c264,aaja copy ko hisab milaaidim ra baaki clear gara,copy,0,COPY,,,
V3R-2ca0e361c264,aaja copy ko hisab milaaidim ra baaki clear gara,copy,1,NONE_ACCEPTABLE,,,
V3R-2ca0e361c264,aaja copy ko hisab milaaidim ra baaki clear gara,copy,2,copy_alt,,,
V3R-2ca0e361c264,aaja copy ko hisab milaaidim ra baaki clear gara,copy,3,copy,,,
V3R-2cecfde09f7e,Please update the pass field in the English settings panel,pass,0,NONE_ACCEPTABLE,,,
V3R-2cecfde09f7e,Please update the pass field in the English settings panel,pass,1,pass,,,
V3R-2cecfde09f7e,Please update the pass field in the English settings panel,pass,2,pass_alt,,,
V3R-2cecfde09f7e,Please update the pass field in the English settings panel,pass,3,PASS,,,
V3R-2de5a13cc032,Please update the sign field in the English settings panel,sign,0,SIGN,,,
V3R-2de5a13cc032,Please update the sign field in the English settings panel,sign,1,NONE_ACCEPTABLE,,,
V3R-2de5a13cc032,Please update the sign field in the English settings panel,sign,2,sign_alt,,,
V3R-2de5a13cc032,Please update the sign field in the English settings panel,sign,3,sign,,,
V3R-2f8f5758c52f,aaja bag ko hisab milaaidim ra baaki clear gara,bag,0,bag,,,
V3R-2f8f5758c52f,aaja bag ko hisab milaaidim ra baaki clear gara,bag,1,NONE_ACCEPTABLE,,,
V3R-2f8f5758c52f,aaja bag ko hisab milaaidim ra baaki clear gara,bag,2,bag_alt,,,
V3R-2f8f5758c52f,aaja bag ko hisab milaaidim ra baaki clear gara,bag,3,BAG,,,
V3R-3033769d8111,Please update the rule field in the English settings panel,rule,0,NONE_ACCEPTABLE,,,
V3R-3033769d8111,Please update the rule field in the English settings panel,rule,1,RULE,,,
V3R-3033769d8111,Please update the rule field in the English settings panel,rule,2,rule_alt,,,
V3R-3033769d8111,Please update the rule field in the English settings panel,rule,3,rule,,,
V3R-306c2d58d6fc,Please update the account field in the English settings panel,account,0,NONE_ACCEPTABLE,,,
V3R-306c2d58d6fc,Please update the account field in the English settings panel,account,1,account,,,
V3R-306c2d58d6fc,Please update the account field in the English settings panel,account,2,ACCOUNT,,,
V3R-306c2d58d6fc,Please update the account field in the English settings panel,account,3,account_alt,,,
V3R-3292f3a37431,aaja stock ko hisab milaaidim ra baaki clear gara,stock,0,stock_alt,,,
V3R-3292f3a37431,aaja stock ko hisab milaaidim ra baaki clear gara,stock,1,STOCK,,,
V3R-3292f3a37431,aaja stock ko hisab milaaidim ra baaki clear gara,stock,2,stock,,,
V3R-3292f3a37431,aaja stock ko hisab milaaidim ra baaki clear gara,stock,3,NONE_ACCEPTABLE,,,
V3R-3298b65fbcf3,Please update the post field in the English settings panel,post,0,post,,,
V3R-3298b65fbcf3,Please update the post field in the English settings panel,post,1,NONE_ACCEPTABLE,,,
V3R-3298b65fbcf3,Please update the post field in the English settings panel,post,2,post_alt,,,
V3R-3298b65fbcf3,Please update the post field in the English settings panel,post,3,POST,,,
V3R-32ada445ac45,Please update the stock field in the English settings panel,stock,0,stock_alt,,,
V3R-32ada445ac45,Please update the stock field in the English settings panel,stock,1,stock,,,
V3R-32ada445ac45,Please update the stock field in the English settings panel,stock,2,STOCK,,,
V3R-32ada445ac45,Please update the stock field in the English settings panel,stock,3,NONE_ACCEPTABLE,,,
V3R-32ec85ea6ce1,check warranty once before posting — context unclear,warranty,0,WARRANTY,,,
V3R-32ec85ea6ce1,check warranty once before posting — context unclear,warranty,1,warranty_alt,,,
V3R-32ec85ea6ce1,check warranty once before posting — context unclear,warranty,2,warranty,,,
V3R-32ec85ea6ce1,check warranty once before posting — context unclear,warranty,3,NONE_ACCEPTABLE,,,
V3R-3316482b369b,Please update the menu field in the English settings panel,menu,0,menu_alt,,,
V3R-3316482b369b,Please update the menu field in the English settings panel,menu,1,MENU,,,
V3R-3316482b369b,Please update the menu field in the English settings panel,menu,2,menu,,,
V3R-3316482b369b,Please update the menu field in the English settings panel,menu,3,NONE_ACCEPTABLE,,,
V3R-34fdf6705770,aaja sort ko hisab milaaidim ra baaki clear gara,sort,0,sort,,,
V3R-34fdf6705770,aaja sort ko hisab milaaidim ra baaki clear gara,sort,1,NONE_ACCEPTABLE,,,
V3R-34fdf6705770,aaja sort ko hisab milaaidim ra baaki clear gara,sort,2,SORT,,,
V3R-34fdf6705770,aaja sort ko hisab milaaidim ra baaki clear gara,sort,3,sort_alt,,,
V3R-350e68897ca7,aaja calendar ko hisab milaaidim ra baaki clear gara,calendar,0,calendar_alt,,,
V3R-350e68897ca7,aaja calendar ko hisab milaaidim ra baaki clear gara,calendar,1,NONE_ACCEPTABLE,,,
V3R-350e68897ca7,aaja calendar ko hisab milaaidim ra baaki clear gara,calendar,2,calendar,,,
V3R-350e68897ca7,aaja calendar ko hisab milaaidim ra baaki clear gara,calendar,3,CALENDAR,,,
V3R-351923dbf4c4,aaja mail ko hisab milaaidim ra baaki clear gara,mail,0,MAIL,,,
V3R-351923dbf4c4,aaja mail ko hisab milaaidim ra baaki clear gara,mail,1,mail,,,
V3R-351923dbf4c4,aaja mail ko hisab milaaidim ra baaki clear gara,mail,2,mail_alt,,,
V3R-351923dbf4c4,aaja mail ko hisab milaaidim ra baaki clear gara,mail,3,NONE_ACCEPTABLE,,,
V3R-352f396aecb3,Please update the form field in the English settings panel,form,0,form,,,
V3R-352f396aecb3,Please update the form field in the English settings panel,form,1,FORM,,,
V3R-352f396aecb3,Please update the form field in the English settings panel,form,2,NONE_ACCEPTABLE,,,
V3R-352f396aecb3,Please update the form field in the English settings panel,form,3,form_alt,,,
V3R-35baad9cf18d,check code once before posting — context unclear,code,0,code,,,
V3R-35baad9cf18d,check code once before posting — context unclear,code,1,NONE_ACCEPTABLE,,,
V3R-35baad9cf18d,check code once before posting — context unclear,code,2,code_alt,,,
V3R-35baad9cf18d,check code once before posting — context unclear,code,3,CODE,,,
V3R-35f1393c2b70,Sync failed for amortization queue — retry after backup,amortization,0,amortization,,,
V3R-35f1393c2b70,Sync failed for amortization queue — retry after backup,amortization,1,NONE_ACCEPTABLE,,,
V3R-3625b8182b00,Please update the upload field in the English settings panel,upload,0,UPLOAD,,,
V3R-3625b8182b00,Please update the upload field in the English settings panel,upload,1,NONE_ACCEPTABLE,,,
V3R-3625b8182b00,Please update the upload field in the English settings panel,upload,2,upload,,,
V3R-3625b8182b00,Please update the upload field in the English settings panel,upload,3,upload_alt,,,
V3R-36554126c526,branch ledger: credit entry ra hapta baaki milaaune,credit,0,credit,,,
V3R-36554126c526,branch ledger: credit entry ra hapta baaki milaaune,credit,1,hapta,,,
V3R-36554126c526,branch ledger: credit entry ra hapta baaki milaaune,credit,2,NONE_ACCEPTABLE,,,
V3R-36acbaa3ee58,check cash once before posting — context unclear,cash,0,CASH,,,
V3R-36acbaa3ee58,check cash once before posting — context unclear,cash,1,cash,,,
V3R-36acbaa3ee58,check cash once before posting — context unclear,cash,2,cash_alt,,,
V3R-36acbaa3ee58,check cash once before posting — context unclear,cash,3,NONE_ACCEPTABLE,,,
V3R-373c90897411,check column once before posting — context unclear,column,0,column_alt,,,
V3R-373c90897411,check column once before posting — context unclear,column,1,column,,,
V3R-373c90897411,check column once before posting — context unclear,column,2,NONE_ACCEPTABLE,,,
V3R-373c90897411,check column once before posting — context unclear,column,3,COLUMN,,,
V3R-3760c23cd8d7,branch ledger: accrual entry ra kasto baaki milaaune,kasto,0,kasto,,,
V3R-3760c23cd8d7,branch ledger: accrual entry ra kasto baaki milaaune,kasto,1,NONE_ACCEPTABLE,,,
V3R-3760c23cd8d7,branch ledger: accrual entry ra kasto baaki milaaune,kasto,2,accrual,,,
V3R-377fec2e68b7,check print once before posting — context unclear,print,0,print,,,
V3R-377fec2e68b7,check print once before posting — context unclear,print,1,print_alt,,,
V3R-377fec2e68b7,check print once before posting — context unclear,print,2,PRINT,,,
V3R-377fec2e68b7,check print once before posting — context unclear,print,3,NONE_ACCEPTABLE,,,
V3R-3868816d187a,review shared surface invoice in mixed shop note before close,invoice,0,NONE_ACCEPTABLE,,,
V3R-3868816d187a,review shared surface invoice in mixed shop note before close,invoice,1,invoice,,,
V3R-387ad580db45,Please update the bag field in the English settings panel,bag,0,bag,,,
V3R-387ad580db45,Please update the bag field in the English settings panel,bag,1,NONE_ACCEPTABLE,,,
V3R-387ad580db45,Please update the bag field in the English settings panel,bag,2,BAG,,,
V3R-387ad580db45,Please update the bag field in the English settings panel,bag,3,bag_alt,,,
V3R-392b439ac1c5,The bonus status must remain pending until confirm,bonus,0,NONE_ACCEPTABLE,,,
V3R-392b439ac1c5,The bonus status must remain pending until confirm,bonus,1,bonus,,,
V3R-39313ae11ef6,aaja field ko hisab milaaidim ra baaki clear gara,field,0,field,,,
V3R-39313ae11ef6,aaja field ko hisab milaaidim ra baaki clear gara,field,1,FIELD,,,
V3R-39313ae11ef6,aaja field ko hisab milaaidim ra baaki clear gara,field,2,NONE_ACCEPTABLE,,,
V3R-39313ae11ef6,aaja field ko hisab milaaidim ra baaki clear gara,field,3,field_alt,,,
V3R-39c0220aa455,Accounting staff asked about barcode settings in Ask MokXya,barcode,0,NONE_ACCEPTABLE,,,
V3R-39c0220aa455,Accounting staff asked about barcode settings in Ask MokXya,barcode,1,barcode,,,
V3R-39f9e6cb5e12,Accounting staff asked about tax settings in Ask MokXya,tax,0,tax,,,
V3R-39f9e6cb5e12,Accounting staff asked about tax settings in Ask MokXya,tax,1,NONE_ACCEPTABLE,,,
V3R-3a3f935e9213,Accounting staff asked about confirm settings in Ask MokXya,confirm,0,confirm,,,
V3R-3a3f935e9213,Accounting staff asked about confirm settings in Ask MokXya,confirm,1,NONE_ACCEPTABLE,,,
V3R-3abb8d78b9d0,Please update the return field in the English settings panel,return,0,RETURN,,,
V3R-3abb8d78b9d0,Please update the return field in the English settings panel,return,1,return,,,
V3R-3abb8d78b9d0,Please update the return field in the English settings panel,return,2,return_alt,,,
V3R-3abb8d78b9d0,Please update the return field in the English settings panel,return,3,NONE_ACCEPTABLE,,,
V3R-3afc98949356,Keep unit as Latin identity for the ERP toolbar label,unit,0,NONE_ACCEPTABLE,,,
V3R-3afc98949356,Keep unit as Latin identity for the ERP toolbar label,unit,1,unit,,,
V3R-3b08043c7d75,Do not transliterate the word payable in this English sentence,payable,0,NONE_ACCEPTABLE,,,
V3R-3b08043c7d75,Do not transliterate the word payable in this English sentence,payable,1,payable,,,
